Time Steps,Burst Size, Burst duration in dt,Burst inactivation in dt,Count A in gene,Count M in genge,Count total M 
27501, 5, 1,9, 6, 0, 126 
27601, 5, 1,9, 6, 0, 128 
27701, 5, 1,9, 6, 0, 127 
27801, 5, 1,9, 4, 0, 71 
27901, 5, 1,9, 5, 0, 86 
28001, 5, 1,9, 7, 0, 85 
28101, 5, 1,9, 7, 0, 95 
28201, 5, 1,9, 7, 0, 98 
28301, 5, 1,9, 7, 0, 103 
28401, 5, 1,9, 7, 0, 99 
28501, 5, 1,9, 7, 0, 98 
28601, 5, 1,9, 7, 0, 103 
28701, 5, 1,9, 7, 0, 114 
28801, 5, 1,9, 6, 0, 111 
28901, 5, 1,9, 7, 0, 113 
29001, 5, 1,9, 7, 0, 112 
29101, 5, 1,9, 7, 0, 118 
29201, 5, 1,9, 7, 0, 112 
29301, 5, 1,9, 6, 0, 108 
29401, 5, 1,9, 7, 0, 117 
29501, 5, 1,9, 7, 0, 125 
29601, 5, 1,9, 7, 0, 124 
29701, 5, 1,9, 3, 0, 61 
29801, 5, 1,9, 7, 0, 75 
29901, 5, 1,9, 7, 0, 87 
1, 6, 1,9, 7, 0, 30 
101, 6, 1,9, 7, 0, 34 
201, 6, 1,9, 7, 0, 45 
301, 6, 1,9, 7, 0, 46 
401, 6, 1,9, 7, 0, 53 
501, 6, 1,9, 7, 0, 57 
601, 6, 1,9, 7, 0, 62 
701, 6, 1,9, 7, 0, 58 
801, 6, 1,9, 7, 0, 62 
901, 6, 1,9, 7, 0, 59 
1001, 6, 1,9, 7, 0, 61 
1101, 6, 1,9, 7, 0, 60 
1201, 6, 1,9, 7, 0, 62 
1301, 6, 1,9, 7, 0, 64 
1401, 6, 1,9, 7, 0, 65 
1501, 6, 1,9, 7, 0, 70 
1601, 6, 1,9, 7, 0, 71 
1701, 6, 1,9, 7, 0, 73 
1801, 6, 1,9, 7, 0, 77 
1901, 6, 1,9, 7, 0, 79 
2001, 6, 1,9, 7, 0, 43 
2101, 6, 1,9, 7, 0, 60 
2201, 6, 1,9, 7, 0, 55 
2301, 6, 1,9, 7, 0, 59 
2401, 6, 1,9, 7, 0, 73 
2501, 6, 1,9, 7, 0, 76 
2601, 6, 1,9, 7, 0, 73 
2701, 6, 1,9, 7, 0, 77 
2801, 6, 1,9, 7, 0, 80 
2901, 6, 1,9, 7, 0, 90 
3001, 6, 1,9, 6, 0, 82 
3101, 6, 1,9, 7, 0, 89 
3201, 6, 1,9, 7, 0, 95 
3301, 6, 1,9, 7, 0, 95 
3401, 6, 1,9, 7, 0, 89 
3501, 6, 1,9, 7, 0, 105 
3601, 6, 1,9, 7, 0, 102 
3701, 6, 1,9, 7, 0, 104 
3801, 6, 1,9, 6, 0, 103 
3901, 6, 1,9, 7, 0, 114 
4001, 6, 1,9, 6, 0, 66 
4101, 6, 1,9, 7, 0, 77 
4201, 6, 1,9, 7, 0, 83 
4301, 6, 1,9, 7, 0, 85 
4401, 6, 1,9, 7, 0, 93 
4501, 6, 1,9, 7, 0, 93 
4601, 6, 1,9, 7, 0, 101 
4701, 6, 1,9, 7, 0, 102 
4801, 6, 1,9, 7, 0, 102 
4901, 6, 1,9, 7, 0, 99 
5001, 6, 1,9, 7, 0, 102 
5101, 6, 1,9, 7, 0, 102 
5201, 6, 1,9, 7, 0, 107 
5301, 6, 1,9, 7, 0, 111 
5401, 6, 1,9, 7, 0, 113 
5501, 6, 1,9, 7, 0, 110 
5601, 6, 1,9, 7, 0, 109 
5701, 6, 1,9, 7, 0, 124 
5801, 6, 1,9, 7, 0, 123 
5901, 6, 1,9, 6, 1, 124 
6001, 6, 1,9, 7, 0, 69 
6101, 6, 1,9, 6, 0, 79 
6201, 6, 1,9, 7, 0, 92 
6301, 6, 1,9, 7, 0, 98 
6401, 6, 1,9, 7, 0, 101 
6501, 6, 1,9, 7, 0, 103 
6601, 6, 1,9, 7, 0, 115 
6701, 6, 1,9, 7, 0, 118 
6801, 6, 1,9, 7, 0, 120 
6901, 6, 1,9, 7, 0, 122 
7001, 6, 1,9, 7, 0, 114 
7101, 6, 1,9, 7, 0, 112 
7201, 6, 1,9, 7, 0, 109 
7301, 6, 1,9, 7, 0, 109 
7401, 6, 1,9, 7, 0, 109 
7501, 6, 1,9, 7, 0, 110 
7601, 6, 1,9, 7, 0, 115 
7701, 6, 1,9, 7, 0, 121 
7801, 6, 1,9, 7, 0, 127 
7901, 6, 1,9, 7, 0, 125 
8001, 6, 1,9, 7, 0, 73 
8101, 6, 1,9, 7, 0, 95 
8201, 6, 1,9, 7, 0, 102 
8301, 6, 1,9, 7, 0, 105 
8401, 6, 1,9, 7, 0, 108 
8501, 6, 1,9, 7, 0, 104 
8601, 6, 1,9, 7, 0, 103 
8701, 6, 1,9, 7, 0, 111 
8801, 6, 1,9, 7, 0, 108 
8901, 6, 1,9, 7, 0, 111 
9001, 6, 1,9, 6, 0, 120 
9101, 6, 1,9, 7, 0, 112 
9201, 6, 1,9, 7, 0, 116 
9301, 6, 1,9, 7, 0, 114 
9401, 6, 1,9, 7, 0, 111 
9501, 6, 1,9, 7, 0, 117 
9601, 6, 1,9, 7, 0, 126 
9701, 6, 1,9, 6, 0, 129 
9801, 6, 1,9, 7, 0, 135 
9901, 6, 1,9, 5, 0, 69 
10001, 6, 1,9, 7, 0, 90 
10101, 6, 1,9, 7, 0, 100 
10201, 6, 1,9, 7, 0, 108 
10301, 6, 1,9, 7, 0, 100 
10401, 6, 1,9, 7, 0, 110 
10501, 6, 1,9, 7, 0, 113 
10601, 6, 1,9, 6, 0, 117 
10701, 6, 1,9, 6, 0, 116 
10801, 6, 1,9, 7, 0, 121 
10901, 6, 1,9, 7, 0, 118 
11001, 6, 1,9, 7, 0, 119 
11101, 6, 1,9, 7, 0, 124 
11201, 6, 1,9, 7, 0, 123 
11301, 6, 1,9, 7, 0, 115 
11401, 6, 1,9, 6, 1, 114 
11501, 6, 1,9, 7, 0, 116 
11601, 6, 1,9, 7, 0, 115 
11701, 6, 1,9, 7, 0, 112 
11801, 6, 1,9, 7, 0, 121 
11901, 6, 1,9, 7, 0, 63 
12001, 6, 1,9, 7, 0, 78 
12101, 6, 1,9, 7, 0, 92 
12201, 6, 1,9, 7, 0, 101 
12301, 6, 1,9, 6, 0, 113 
12401, 6, 1,9, 6, 0, 116 
12501, 6, 1,9, 7, 0, 115 
12601, 6, 1,9, 7, 0, 116 
12701, 6, 1,9, 7, 0, 125 
12801, 6, 1,9, 7, 0, 126 
12901, 6, 1,9, 7, 0, 130 
13001, 6, 1,9, 6, 0, 131 
13101, 6, 1,9, 7, 0, 126 
13201, 6, 1,9, 7, 0, 140 
13301, 6, 1,9, 7, 0, 133 
13401, 6, 1,9, 7, 0, 130 
13501, 6, 1,9, 7, 0, 130 
13601, 6, 1,9, 7, 0, 129 
13701, 6, 1,9, 7, 0, 123 
13801, 6, 1,9, 7, 0, 129 
13901, 6, 1,9, 7, 0, 73 
14001, 6, 1,9, 7, 0, 80 
14101, 6, 1,9, 7, 0, 97 
14201, 6, 1,9, 7, 0, 111 
14301, 6, 1,9, 7, 0, 118 
14401, 6, 1,9, 7, 0, 122 
14501, 6, 1,9, 7, 0, 129 
14601, 6, 1,9, 7, 0, 128 
14701, 6, 1,9, 7, 0, 129 
14801, 6, 1,9, 7, 0, 130 
14901, 6, 1,9, 6, 0, 128 
15001, 6, 1,9, 7, 0, 127 
15101, 6, 1,9, 6, 0, 135 
15201, 6, 1,9, 7, 0, 138 
15301, 6, 1,9, 7, 0, 131 
15401, 6, 1,9, 7, 0, 127 
15501, 6, 1,9, 7, 0, 127 
15601, 6, 1,9, 6, 0, 130 
15701, 6, 1,9, 6, 0, 133 
15801, 6, 1,9, 6, 0, 130 
15901, 6, 1,9, 7, 0, 81 
16001, 6, 1,9, 6, 0, 91 
16101, 6, 1,9, 7, 0, 100 
16201, 6, 1,9, 7, 0, 105 
16301, 6, 1,9, 7, 0, 109 
16401, 6, 1,9, 7, 0, 98 
16501, 6, 1,9, 7, 0, 102 
16601, 6, 1,9, 7, 0, 105 
16701, 6, 1,9, 6, 0, 104 
16801, 6, 1,9, 7, 0, 106 
16901, 6, 1,9, 7, 0, 110 
17001, 6, 1,9, 7, 0, 114 
17101, 6, 1,9, 6, 0, 119 
17201, 6, 1,9, 7, 0, 120 
17301, 6, 1,9, 7, 0, 129 
17401, 6, 1,9, 7, 0, 129 
17501, 6, 1,9, 7, 0, 135 
17601, 6, 1,9, 7, 0, 131 
17701, 6, 1,9, 6, 0, 142 
17801, 6, 1,9, 7, 0, 138 
17901, 6, 1,9, 7, 0, 87 
18001, 6, 1,9, 7, 0, 97 
18101, 6, 1,9, 7, 0, 105 
18201, 6, 1,9, 6, 1, 111 
18301, 6, 1,9, 6, 0, 116 
18401, 6, 1,9, 7, 0, 117 
18501, 6, 1,9, 7, 0, 116 
18601, 6, 1,9, 7, 0, 123 
18701, 6, 1,9, 7, 0, 128 
18801, 6, 1,9, 7, 0, 125 
18901, 6, 1,9, 7, 0, 129 
19001, 6, 1,9, 7, 0, 133 
19101, 6, 1,9, 6, 0, 129 
19201, 6, 1,9, 7, 0, 128 
19301, 6, 1,9, 7, 0, 128 
19401, 6, 1,9, 7, 0, 136 
19501, 6, 1,9, 7, 0, 135 
19601, 6, 1,9, 7, 0, 134 
19701, 6, 1,9, 7, 0, 132 
19801, 6, 1,9, 2, 0, 74 
19901, 6, 1,9, 7, 0, 86 
20001, 6, 1,9, 7, 0, 93 
20101, 6, 1,9, 7, 0, 102 
20201, 6, 1,9, 7, 0, 109 
20301, 6, 1,9, 7, 0, 119 
20401, 6, 1,9, 7, 0, 129 
20501, 6, 1,9, 7, 0, 134 
20601, 6, 1,9, 7, 0, 128 
20701, 6, 1,9, 7, 0, 123 
20801, 6, 1,9, 7, 0, 129 
20901, 6, 1,9, 7, 0, 129 
21001, 6, 1,9, 6, 0, 137 
21101, 6, 1,9, 7, 0, 125 
21201, 6, 1,9, 7, 0, 128 
21301, 6, 1,9, 7, 0, 129 
21401, 6, 1,9, 7, 0, 126 
21501, 6, 1,9, 7, 0, 126 
21601, 6, 1,9, 7, 0, 131 
21701, 6, 1,9, 7, 0, 134 
21801, 6, 1,9, 7, 0, 64 
21901, 6, 1,9, 7, 0, 79 
22001, 6, 1,9, 7, 0, 83 
22101, 6, 1,9, 7, 0, 93 
22201, 6, 1,9, 7, 0, 88 
22301, 6, 1,9, 7, 0, 92 
22401, 6, 1,9, 7, 0, 97 
22501, 6, 1,9, 7, 0, 98 
22601, 6, 1,9, 7, 0, 103 
22701, 6, 1,9, 7, 0, 101 
22801, 6, 1,9, 7, 0, 92 
22901, 6, 1,9, 7, 0, 93 
23001, 6, 1,9, 7, 0, 91 
23101, 6, 1,9, 6, 0, 101 
23201, 6, 1,9, 7, 0, 102 
23301, 6, 1,9, 7, 0, 104 
23401, 6, 1,9, 7, 0, 107 
23501, 6, 1,9, 6, 0, 104 
23601, 6, 1,9, 7, 0, 107 
23701, 6, 1,9, 7, 0, 116 
23801, 6, 1,9, 6, 0, 62 
23901, 6, 1,9, 6, 0, 70 
24001, 6, 1,9, 7, 0, 79 
24101, 6, 1,9, 7, 0, 91 
24201, 6, 1,9, 7, 0, 105 
24301, 6, 1,9, 7, 0, 106 
24401, 6, 1,9, 7, 0, 102 
24501, 6, 1,9, 7, 0, 103 
24601, 6, 1,9, 7, 0, 111 
24701, 6, 1,9, 7, 0, 115 
24801, 6, 1,9, 7, 0, 115 
24901, 6, 1,9, 6, 0, 124 
25001, 6, 1,9, 7, 0, 122 
25101, 6, 1,9, 7, 0, 120 
25201, 6, 1,9, 7, 0, 130 
25301, 6, 1,9, 7, 0, 125 
25401, 6, 1,9, 7, 0, 125 
25501, 6, 1,9, 7, 0, 122 
25601, 6, 1,9, 7, 0, 122 
25701, 6, 1,9, 7, 0, 124 
25801, 6, 1,9, 7, 0, 63 
25901, 6, 1,9, 7, 0, 76 
26001, 6, 1,9, 7, 0, 90 
26101, 6, 1,9, 6, 0, 100 
26201, 6, 1,9, 7, 0, 105 
26301, 6, 1,9, 7, 0, 109 
26401, 6, 1,9, 7, 0, 116 
26501, 6, 1,9, 7, 0, 120 
26601, 6, 1,9, 7, 0, 118 
26701, 6, 1,9, 7, 0, 124 
26801, 6, 1,9, 7, 0, 130 
26901, 6, 1,9, 7, 0, 133 
27001, 6, 1,9, 7, 0, 127 
27101, 6, 1,9, 7, 0, 130 
27201, 6, 1,9, 7, 0, 130 
27301, 6, 1,9, 7, 0, 128 
27401, 6, 1,9, 7, 0, 125 
27501, 6, 1,9, 7, 0, 125 
27601, 6, 1,9, 7, 0, 119 
27701, 6, 1,9, 7, 0, 116 
27801, 6, 1,9, 7, 0, 70 
27901, 6, 1,9, 7, 0, 81 
28001, 6, 1,9, 7, 0, 93 
28101, 6, 1,9, 7, 0, 98 
28201, 6, 1,9, 7, 0, 109 
28301, 6, 1,9, 7, 0, 111 
28401, 6, 1,9, 7, 0, 116 
28501, 6, 1,9, 7, 0, 120 
28601, 6, 1,9, 7, 0, 113 
28701, 6, 1,9, 7, 0, 113 
28801, 6, 1,9, 7, 0, 110 
28901, 6, 1,9, 7, 0, 116 
29001, 6, 1,9, 7, 0, 116 
29101, 6, 1,9, 7, 0, 116 
29201, 6, 1,9, 6, 0, 122 
29301, 6, 1,9, 7, 0, 118 
29401, 6, 1,9, 7, 0, 124 
29501, 6, 1,9, 7, 0, 128 
29601, 6, 1,9, 7, 0, 124 
29701, 6, 1,9, 4, 0, 63 
29801, 6, 1,9, 7, 0, 76 
29901, 6, 1,9, 7, 0, 95 
1, 0, 1,10, 4, 0, 30 
101, 0, 1,10, 4, 0, 37 
201, 0, 1,10, 5, 0, 45 
301, 0, 1,10, 4, 0, 51 
401, 0, 1,10, 5, 0, 53 
501, 0, 1,10, 4, 0, 59 
601, 0, 1,10, 4, 0, 60 
701, 0, 1,10, 3, 0, 63 
801, 0, 1,10, 2, 0, 63 
901, 0, 1,10, 3, 0, 59 
1001, 0, 1,10, 2, 1, 71 
1101, 0, 1,10, 2, 1, 80 
1201, 0, 1,10, 2, 1, 81 
1301, 0, 1,10, 4, 0, 85 
1401, 0, 1,10, 3, 0, 83 
1501, 0, 1,10, 2, 0, 86 
1601, 0, 1,10, 3, 0, 85 
1701, 0, 1,10, 2, 1, 85 
1801, 0, 1,10, 2, 2, 87 
1901, 0, 1,10, 2, 3, 88 
2001, 0, 1,10, 0, 3, 55 
2101, 0, 1,10, 0, 3, 72 
2201, 0, 1,10, 0, 3, 92 
2301, 0, 1,10, 2, 1, 96 
2401, 0, 1,10, 1, 4, 98 
2501, 0, 1,10, 1, 4, 109 
2601, 0, 1,10, 0, 5, 115 
2701, 0, 1,10, 0, 6, 119 
2801, 0, 1,10, 0, 3, 113 
2901, 0, 1,10, 0, 5, 124 
3001, 0, 1,10, 0, 5, 123 
3101, 0, 1,10, 0, 4, 122 
3201, 0, 1,10, 0, 5, 122 
3301, 0, 1,10, 0, 4, 119 
3401, 0, 1,10, 0, 4, 125 
3501, 0, 1,10, 0, 5, 133 
3601, 0, 1,10, 0, 5, 137 
3701, 0, 1,10, 0, 4, 138 
3801, 0, 1,10, 0, 5, 140 
3901, 0, 1,10, 0, 5, 139 
4001, 0, 1,10, 0, 4, 80 
4101, 0, 1,10, 0, 4, 102 
4201, 0, 1,10, 0, 4, 114 
4301, 0, 1,10, 0, 5, 123 
4401, 0, 1,10, 0, 5, 117 
4501, 0, 1,10, 0, 4, 119 
4601, 0, 1,10, 1, 4, 115 
4701, 0, 1,10, 1, 4, 118 
4801, 0, 1,10, 0, 4, 118 
4901, 0, 1,10, 0, 3, 116 
5001, 0, 1,10, 2, 4, 122 
5101, 0, 1,10, 1, 4, 128 
5201, 0, 1,10, 1, 4, 136 
5301, 0, 1,10, 2, 5, 138 
5401, 0, 1,10, 2, 4, 136 
5501, 0, 1,10, 1, 5, 139 
5601, 0, 1,10, 2, 5, 138 
5701, 0, 1,10, 2, 4, 141 
5801, 0, 1,10, 1, 2, 143 
5901, 0, 1,10, 1, 3, 145 
6001, 0, 1,10, 0, 1, 79 
6101, 0, 1,10, 0, 4, 101 
6201, 0, 1,10, 0, 3, 103 
6301, 0, 1,10, 0, 4, 113 
6401, 0, 1,10, 0, 6, 116 
6501, 0, 1,10, 0, 6, 117 
6601, 0, 1,10, 0, 7, 127 
6701, 0, 1,10, 0, 7, 142 
6801, 0, 1,10, 0, 6, 141 
6901, 0, 1,10, 0, 6, 136 
7001, 0, 1,10, 0, 5, 136 
7101, 0, 1,10, 0, 5, 132 
7201, 0, 1,10, 0, 5, 138 
7301, 0, 1,10, 1, 5, 137 
7401, 0, 1,10, 0, 5, 137 
7501, 0, 1,10, 0, 4, 147 
7601, 0, 1,10, 0, 5, 141 
7701, 0, 1,10, 0, 4, 141 
7801, 0, 1,10, 0, 4, 143 
7901, 0, 1,10, 0, 5, 143 
8001, 0, 1,10, 0, 4, 91 
8101, 0, 1,10, 0, 4, 107 
8201, 0, 1,10, 1, 3, 117 
8301, 0, 1,10, 1, 2, 129 
8401, 0, 1,10, 1, 3, 132 
8501, 0, 1,10, 0, 5, 129 
8601, 0, 1,10, 0, 6, 131 
8701, 0, 1,10, 0, 4, 135 
8801, 0, 1,10, 0, 3, 137 
8901, 0, 1,10, 0, 4, 139 
9001, 0, 1,10, 2, 5, 143 
9101, 0, 1,10, 1, 5, 137 
9201, 0, 1,10, 1, 5, 137 
9301, 0, 1,10, 1, 4, 142 
9401, 0, 1,10, 1, 5, 152 
9501, 0, 1,10, 1, 3, 151 
9601, 0, 1,10, 0, 5, 153 
9701, 0, 1,10, 0, 5, 149 
9801, 0, 1,10, 1, 5, 156 
9901, 0, 1,10, 0, 2, 81 
10001, 0, 1,10, 1, 3, 96 
10101, 0, 1,10, 1, 4, 111 
10201, 0, 1,10, 1, 4, 120 
10301, 0, 1,10, 1, 4, 125 
10401, 0, 1,10, 1, 4, 123 
10501, 0, 1,10, 1, 4, 123 
10601, 0, 1,10, 1, 3, 128 
10701, 0, 1,10, 0, 4, 135 
10801, 0, 1,10, 0, 4, 136 
10901, 0, 1,10, 0, 4, 139 
11001, 0, 1,10, 0, 5, 141 
11101, 0, 1,10, 0, 4, 141 
11201, 0, 1,10, 0, 5, 148 
11301, 0, 1,10, 0, 5, 149 
11401, 0, 1,10, 0, 5, 144 
11501, 0, 1,10, 0, 4, 141 
11601, 0, 1,10, 0, 5, 147 
11701, 0, 1,10, 0, 4, 149 
11801, 0, 1,10, 1, 5, 156 
11901, 0, 1,10, 0, 2, 81 
12001, 0, 1,10, 0, 3, 105 
12101, 0, 1,10, 0, 4, 103 
12201, 0, 1,10, 0, 6, 113 
12301, 0, 1,10, 0, 7, 118 
12401, 0, 1,10, 0, 7, 129 
12501, 0, 1,10, 0, 6, 130 
12601, 0, 1,10, 0, 5, 133 
12701, 0, 1,10, 0, 4, 143 
12801, 0, 1,10, 0, 4, 141 
12901, 0, 1,10, 1, 4, 140 
13001, 0, 1,10, 1, 4, 141 
13101, 0, 1,10, 1, 4, 141 
13201, 0, 1,10, 1, 6, 146 
13301, 0, 1,10, 1, 5, 150 
13401, 0, 1,10, 1, 5, 153 
13501, 0, 1,10, 1, 5, 150 
13601, 0, 1,10, 0, 5, 144 
13701, 0, 1,10, 0, 4, 142 
13801, 0, 1,10, 0, 4, 146 
13901, 0, 1,10, 0, 3, 87 
14001, 0, 1,10, 0, 3, 98 
14101, 0, 1,10, 0, 3, 113 
14201, 0, 1,10, 0, 4, 117 
14301, 0, 1,10, 0, 4, 123 
14401, 0, 1,10, 0, 5, 130 
14501, 0, 1,10, 0, 5, 134 
14601, 0, 1,10, 0, 6, 134 
14701, 0, 1,10, 0, 6, 152 
14801, 0, 1,10, 0, 6, 142 
14901, 0, 1,10, 0, 6, 140 
15001, 0, 1,10, 0, 5, 136 
15101, 0, 1,10, 0, 5, 140 
15201, 0, 1,10, 0, 6, 146 
15301, 0, 1,10, 0, 6, 142 
15401, 0, 1,10, 0, 6, 139 
15501, 0, 1,10, 0, 7, 143 
15601, 0, 1,10, 0, 6, 148 
15701, 0, 1,10, 0, 6, 152 
15801, 0, 1,10, 0, 6, 143 
15901, 0, 1,10, 0, 3, 80 
16001, 0, 1,10, 0, 4, 97 
16101, 0, 1,10, 0, 5, 112 
16201, 0, 1,10, 0, 5, 120 
16301, 0, 1,10, 1, 5, 125 
16401, 0, 1,10, 0, 5, 134 
16501, 0, 1,10, 0, 5, 139 
16601, 0, 1,10, 0, 5, 136 
16701, 0, 1,10, 0, 5, 136 
16801, 0, 1,10, 0, 4, 136 
16901, 0, 1,10, 0, 3, 142 
17001, 0, 1,10, 0, 4, 135 
17101, 0, 1,10, 0, 4, 138 
17201, 0, 1,10, 0, 6, 143 
17301, 0, 1,10, 0, 5, 137 
17401, 0, 1,10, 0, 3, 139 
17501, 0, 1,10, 0, 5, 139 
17601, 0, 1,10, 0, 4, 142 
17701, 0, 1,10, 2, 4, 146 
17801, 0, 1,10, 2, 3, 145 
17901, 0, 1,10, 2, 3, 80 
18001, 0, 1,10, 2, 2, 95 
18101, 0, 1,10, 1, 3, 104 
18201, 0, 1,10, 0, 3, 113 
18301, 0, 1,10, 0, 3, 128 
18401, 0, 1,10, 0, 3, 134 
18501, 0, 1,10, 1, 4, 140 
18601, 0, 1,10, 0, 5, 143 
18701, 0, 1,10, 1, 5, 149 
18801, 0, 1,10, 1, 4, 136 
18901, 0, 1,10, 0, 4, 141 
19001, 0, 1,10, 0, 5, 146 
19101, 0, 1,10, 0, 4, 147 
19201, 0, 1,10, 0, 2, 147 
19301, 0, 1,10, 0, 4, 142 
19401, 0, 1,10, 1, 4, 140 
19501, 0, 1,10, 0, 5, 153 
19601, 0, 1,10, 0, 7, 151 
19701, 0, 1,10, 0, 7, 158 
19801, 0, 1,10, 0, 4, 82 
19901, 0, 1,10, 0, 4, 97 
20001, 0, 1,10, 0, 4, 122 
20101, 0, 1,10, 0, 6, 134 
20201, 0, 1,10, 1, 5, 134 
20301, 0, 1,10, 1, 5, 144 
20401, 0, 1,10, 1, 4, 131 
20501, 0, 1,10, 1, 5, 139 
20601, 0, 1,10, 1, 4, 134 
20701, 0, 1,10, 1, 4, 135 
20801, 0, 1,10, 1, 3, 134 
20901, 0, 1,10, 0, 3, 137 
21001, 0, 1,10, 1, 4, 147 
21101, 0, 1,10, 0, 4, 148 
21201, 0, 1,10, 0, 4, 150 
21301, 0, 1,10, 0, 3, 149 
21401, 0, 1,10, 0, 4, 150 
21501, 0, 1,10, 0, 5, 150 
21601, 0, 1,10, 0, 6, 157 
21701, 0, 1,10, 0, 7, 163 
21801, 0, 1,10, 0, 3, 75 
21901, 0, 1,10, 0, 2, 85 
22001, 0, 1,10, 0, 3, 100 
22101, 0, 1,10, 0, 5, 114 
22201, 0, 1,10, 0, 5, 109 
22301, 0, 1,10, 0, 7, 107 
22401, 0, 1,10, 0, 7, 112 
22501, 0, 1,10, 1, 5, 113 
22601, 0, 1,10, 1, 4, 112 
22701, 0, 1,10, 1, 4, 126 
22801, 0, 1,10, 1, 4, 121 
22901, 0, 1,10, 1, 5, 133 
23001, 0, 1,10, 0, 4, 137 
23101, 0, 1,10, 0, 5, 143 
23201, 0, 1,10, 0, 4, 146 
23301, 0, 1,10, 0, 6, 149 
23401, 0, 1,10, 0, 6, 148 
23501, 0, 1,10, 0, 6, 148 
23601, 0, 1,10, 0, 7, 157 
23701, 0, 1,10, 0, 7, 159 
23801, 0, 1,10, 0, 5, 90 
23901, 0, 1,10, 0, 6, 106 
24001, 0, 1,10, 0, 6, 117 
24101, 0, 1,10, 0, 7, 128 
24201, 0, 1,10, 0, 7, 138 
24301, 0, 1,10, 0, 7, 140 
24401, 0, 1,10, 0, 6, 145 
24501, 0, 1,10, 0, 7, 142 
24601, 0, 1,10, 0, 7, 144 
24701, 0, 1,10, 0, 5, 146 
24801, 0, 1,10, 0, 6, 144 
24901, 0, 1,10, 1, 6, 144 
25001, 0, 1,10, 0, 5, 146 
25101, 0, 1,10, 0, 5, 145 
25201, 0, 1,10, 0, 5, 147 
25301, 0, 1,10, 0, 4, 149 
25401, 0, 1,10, 0, 5, 149 
25501, 0, 1,10, 0, 6, 157 
25601, 0, 1,10, 0, 6, 151 
25701, 0, 1,10, 0, 7, 158 
25801, 0, 1,10, 0, 4, 92 
25901, 0, 1,10, 0, 3, 103 
26001, 0, 1,10, 0, 4, 120 
26101, 0, 1,10, 1, 2, 119 
26201, 0, 1,10, 1, 2, 129 
26301, 0, 1,10, 1, 4, 136 
26401, 0, 1,10, 1, 3, 137 
26501, 0, 1,10, 2, 3, 130 
26601, 0, 1,10, 1, 3, 131 
26701, 0, 1,10, 1, 3, 133 
26801, 0, 1,10, 1, 4, 138 
26901, 0, 1,10, 1, 2, 134 
27001, 0, 1,10, 1, 4, 131 
27101, 0, 1,10, 0, 4, 132 
27201, 0, 1,10, 0, 5, 133 
27301, 0, 1,10, 0, 4, 135 
27401, 0, 1,10, 1, 5, 136 
27501, 0, 1,10, 1, 6, 146 
27601, 0, 1,10, 1, 6, 149 
27701, 0, 1,10, 2, 3, 142 
27801, 0, 1,10, 1, 3, 81 
27901, 0, 1,10, 0, 4, 99 
28001, 0, 1,10, 0, 4, 107 
28101, 0, 1,10, 0, 5, 111 
28201, 0, 1,10, 0, 4, 113 
28301, 0, 1,10, 0, 6, 119 
28401, 0, 1,10, 0, 6, 122 
28501, 0, 1,10, 0, 5, 113 
28601, 0, 1,10, 0, 5, 121 
28701, 0, 1,10, 0, 5, 123 
28801, 0, 1,10, 0, 5, 124 
28901, 0, 1,10, 0, 4, 128 
29001, 0, 1,10, 0, 3, 139 
29101, 0, 1,10, 1, 4, 143 
29201, 0, 1,10, 1, 5, 151 
29301, 0, 1,10, 0, 5, 146 
29401, 0, 1,10, 0, 5, 146 
29501, 0, 1,10, 0, 6, 152 
29601, 0, 1,10, 0, 6, 147 
29701, 0, 1,10, 0, 3, 73 
29801, 0, 1,10, 0, 3, 85 
29901, 0, 1,10, 0, 4, 96 
1, 1, 1,10, 2, 0, 31 
101, 1, 1,10, 5, 1, 32 
201, 1, 1,10, 7, 0, 35 
301, 1, 1,10, 7, 0, 42 
401, 1, 1,10, 7, 0, 44 
501, 1, 1,10, 6, 0, 42 
601, 1, 1,10, 6, 0, 45 
701, 1, 1,10, 7, 0, 50 
801, 1, 1,10, 7, 0, 50 
901, 1, 1,10, 6, 1, 62 
1001, 1, 1,10, 6, 1, 56 
1101, 1, 1,10, 7, 0, 59 
1201, 1, 1,10, 7, 0, 69 
1301, 1, 1,10, 6, 0, 71 
1401, 1, 1,10, 7, 0, 70 
1501, 1, 1,10, 7, 0, 75 
1601, 1, 1,10, 7, 0, 86 
1701, 1, 1,10, 6, 0, 80 
1801, 1, 1,10, 7, 0, 92 
1901, 1, 1,10, 7, 0, 100 
2001, 1, 1,10, 7, 0, 56 
2101, 1, 1,10, 7, 0, 72 
2201, 1, 1,10, 7, 0, 78 
2301, 1, 1,10, 5, 0, 89 
2401, 1, 1,10, 7, 0, 95 
2501, 1, 1,10, 6, 0, 95 
2601, 1, 1,10, 6, 0, 110 
2701, 1, 1,10, 7, 0, 114 
2801, 1, 1,10, 7, 0, 128 
2901, 1, 1,10, 7, 0, 124 
3001, 1, 1,10, 7, 0, 120 
3101, 1, 1,10, 7, 0, 126 
3201, 1, 1,10, 7, 0, 125 
3301, 1, 1,10, 7, 0, 133 
3401, 1, 1,10, 7, 0, 129 
3501, 1, 1,10, 7, 0, 125 
3601, 1, 1,10, 7, 0, 119 
3701, 1, 1,10, 7, 0, 119 
3801, 1, 1,10, 7, 0, 118 
3901, 1, 1,10, 6, 0, 118 
